"g1_1","g1_2","g1_3","g1_4","g1_5","g1_6","g1_7","g1_8","g1_9","g1_10","g1_11","g1_12","g1_13","g1_14","g1_15","g1_16","g1_17","g1_18","g1_19","g1_20","g1_21","g2_1","g2_2","g2_3","g2_4","g2_5","g2_6","g2_7","g2_8","g2_9","g2_10","g2_11","g2_12","g2_13","g2_14","g2_15","g2_16","g2_17","g2_18","g2_19","g2_20","g2_21","c_1","c_2","c_3","c_4","c_5","c_6","c_7","c_8","c_9","c_10","c_11","c_12","c_13","c_14","c_15","c_16","c_17","c_18","c_19","c_20","c_21","c_22","c_23","c_24","c_25","c_26","c_27","c_28","target"
1.83,0,0,0,10,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,4.5,0,0,0,10,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,3.5,2.11,-1,-1,-2,0,0,0,0,0.470518695723133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,"2"
2.15,15,11,26,15,14,16,11,20,-2,-9,-11,2.63613019289607,2.50075936479369,9.5524381106051,3.4468832477662,0.882531526988599,1.15612008846565,0.573753420737433,0.00187340059422242,0.360838061221195,3.9,13,12,25,16,12,18,10,20,-6,-10,-16,2.415038167148,2.50227467517265,2.8958833794323,0.522538962684034,1.25739418375665,0.587869673122347,0.00132678043102699,0.315879390787616,3.3,2.46,-2,1,-1,1,0,0,0,1.55118027501803,3,-2,1,-6,6,-7,8,8,-3,5,0.221092025748062,-0.00151531037896246,-0.374862656768051,0.63358112578162,0,0.384751126621477,0.550999868333894,0.0449586704335788,1.54,"0"
1.571,26,23,49,7,22,12,22,18,10,4,14,4.63951235941274,4.23682943469789,12.2911378601655,6.8339612898785,1.73843594288368,1.1144307603595,0.286942847058535,0.184519523992989,0.5560072116697,5.5,17,17,34,15,16,20,21,22,-4,-1,-5,3.21663624939296,3.32474686409828,5.68548065905475,1.10803117833184,1.88651486620886,0.660248573145835,0.0116785669703954,0.568913616195877,3.4,1.85,2,-1,1,1,1,1,0,1.43129562666732,9,6,15,0,-9,2,2,11,8,19,1.42287611001978,0.912082570599618,-0.148078923325183,0.00639958202765456,2,2.29756326957731,1.14848063082375,-0.0129064045261765,1.85,"1"
8.5,4,4,8,7,3,3,7,9,0,-2,-2,2.61216406451364,2.50810866817816,9.2561792,2.9916416,1.0677248,1.2032256,0.0107672086465471,0.00806678713909962,0.323204805715084,1.44,12,7,19,1,11,2,10,5,9,5,14,3.99220851068607,3.32051624796141,4.5256064,2.1974784,0.6309888,0.00785015327247626,0.0111089965382423,0.419549293301104,4.75,1.77,-3,3,0,0,0,0,1,0.134485737463123,-3,-8,-11,-2,-7,5,-2,-5,-11,-16,-1.38004444617243,-0.812407579783242,0.436736,-0.9942528,0,-1.5306496,-1.5339648,-0.0963444875860204,2.03,"2"
2.62,4,2,6,14,2,2,3,5,0,-2,-2,2.49917226816551,2.49824278853997,5.9042048,2.7259648,0.6223488,0.8363648,0.0110704905230033,0.00606633891516318,0.461698889577814,2.6,7,4,11,12,8,4,6,7,4,-1,3,2.95994672106683,2.61105528412062,5.8477312,1.7774976,1.1038336,0.0105086604654028,0.00606633891516318,0.447154765971316,3.2,1.9,-2,4,2,0,0,1,0,2.51197892469124,0,-5,-5,-5,-4,-1,-3,1,-6,-5,-0.460774452901321,-0.112812495580653,-0.4814848,-0.9411328,0,-7.17344,-3.1217664,0.014544123606498,1.79,"0"
7.5,14,8,22,18,13,19,12,28,-6,-16,-22,2.19147736708567,2.28784831113948,11.490368353229,3.77200549647069,0.80921446378029,1.78099966180726,0.646456091709076,0.000488095243523415,0.328275419944276,1.44,30,28,58,2,28,12,31,15,16,16,32,5,4.87178311253085,6.03748375402081,2.20176467949983,0.897811732836135,0.0293049158670408,0.588604969678355,0.38308088493481,5,1.62,-2,3,1,0,0,0,1,0.307642857677531,-14,-22,-36,-2,-12,0,0,-22,-32,-54,-2.80852263291433,-2.58393480139137,-0.0885972690558458,-0.420765017692571,0,-4.26996840971915,-2.26547825755012,-0.0548054649905331,2.27,"1"
2.5,9,5,14,20,13,16,5,16,-3,-11,-14,2.17761882734066,2.22435106165578,11.4834788064572,6.23642457249306,1.0142505273941,1.87322828145058,0.223006233375638,0.00193045413622771,0.543077988613197,2.88,12,6,18,17,18,20,10,17,-2,-7,-9,2.64154429020984,2.59126498510415,5.42249020436211,1.17089551151339,1.74345352543585,0.235746076555864,0.0061580198871689,0.562267919613215,3.25,2.19,0,-2,-2,0,0,0,0,1.32604105023714,3,-7,-4,-4,6,-15,-2,4,-9,-5,-0.463925462869176,-0.366913923448367,-0.729202998041746,0.702332769937192,0,1.83951724433884,0.813934368130951,-0.019189931000018,1.63,"0"
1.28,16,15,31,3,14,4,11,5,10,6,16,4.57573937258723,4.11233107944888,10.0171348602061,5.92272542908416,1.49804977618944,0.8109217718272,0.0260308677961872,0.0678809393717614,0.591259428143739,10,12,2,14,17,7,5,4,12,2,-8,-6,2.54929209511498,2.47172458063466,6.2155391533056,0.68420083531776,0.99152526180352,0.071005353739637,0.00631391090280441,0.480370243293165,4.5,1.65,11,-10,1,0,1,0,0,1.03695818296111,14,3,17,2,0,6,-2,18,4,22,2.02644727747225,1.64060649881421,0.50652451438592,0.12672093650944,0,-2.92192462585856,-0.292813724221439,0.110889184850574,2.05,"1"
1.83,18,8,26,14,21,17,7,14,4,-7,-3,3.30349740789542,2.95281218456581,13.8274266087247,7.51155845389226,1.87895198298091,1.75583314052779,0.297659353449121,0.0064414603638506,0.543236183163157,4.5,8,17,25,15,8,14,14,17,-6,-3,-9,2.89982157278541,2.72803181794595,5.48878587865913,1.06816585511395,1.28213718611649,0.314663961018459,0.00484407001224897,0.448690687823869,3.5,1.91,6,2,8,1,0,0,0,2.02604019732408,1,0,1,4,3,-7,6,7,-1,6,0.403675835110012,0.224780366619865,0.596814796864422,0.687667285413845,0,1.59453203879387,2.02277257523314,0.0945454953392874,1.86,"0"
2.6,5,0,5,17,7,6,3,9,1,-6,-5,2.28027922424282,2.43519753150548,8.25909248,3.88625408,0.91583488,1.73050368,0.0149207860690678,0.00726272627981489,0.470542506868745,2.5,6,2,8,19,6,7,2,5,-1,-3,-4,2.5262508547831,2.40754867135417,4.05218048,1.0376576,1.13373184,0.0148690676250323,0.00484407001224897,0.423526877750085,3.2,1.79,-3,2,-1,0,0,0,0,1.48080735153024,3,-6,-3,2,4,-4,3,4,-5,-1,-0.245971630540281,0.0276488601513125,-0.21789696,0.69284608,0,-1.30861312,-0.1659264,0.0470156291186604,1.9,"2"
1.9,13,13,26,14,13,18,9,20,-5,-11,-16,2.57958124178466,2.39670178884459,11.4797356815415,6.2303273271081,0.851418855099511,1.04550670193435,0.471776463432741,0.00106476623666792,0.54272393545837,4.2,14,5,19,19,18,22,7,21,-4,-14,-18,1.99656575594453,1.96341176153786,4.1386202300629,0.847603562589612,1.60251435716604,0.429557358210739,3.04324830084036e-05,0.48405569057392,3.4,2.07,4,2,6,0,0,0,0,0,8,-1,7,-8,11,-13,2,9,-7,2,0.58301548584013,0.43329002730673,-0.751095502066532,0.197903139344741,0,2.92985121441348,2.09170709704519,0.0586682448844503,1.68,"1"
1.57,3,6,9,11,2,4,6,4,-2,2,0,2.86664523688445,2.61416387694698,9.68096,4.07872,1.08864,0.97312,0.00565307544393449,0.00398586869212829,0.421313588735001,6.5,5,3,8,12,4,3,1,2,1,-1,0,2.72647996290518,2.53319716634686,3.25088,0.65184,0.49664,0.0057921599998313,0.00362464110896576,0.274671497323312,4.33,1.85,4,1,5,0,1,0,0,0.887523628758698,0,1,1,0,3,3,0,-1,1,0,0.140165273979268,0.0809667106001162,0.592,0.32128,0,-2.15456,0.827839999999999,0.14664209141169,1.95,"0"
1.9,21,16,37,8,13,4,15,17,9,-2,7,3.99168390750768,3.82499057353812,8.30535856025893,3.99713998115271,1.26759044495192,0.910275970159068,0.180539524017131,0.00848038015995327,0.481272416133722,4,19,15,34,6,16,15,9,12,1,-3,-2,2.2606012784742,2.42492025569484,3.04,0,0.68,0.148636730538123,0.00848038015995327,0.444444444444444,3.25,2.17,-1,0,-1,1,0,0,0,0.122788827557722,6,-3,3,1,-5,0,1,12,-3,9,1.73108262903348,1.40007031784328,0.587590444951916,0.910275970159068,0,1.46535856025893,0.957139981152711,0.0368279716892779,1.63,"0"
2.8,0,0,0,10,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,2.4,0,0,0,10,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,3.25,2.13,0,1,1,0,0,0,0,2.15301109105597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,"0"
3,30,8,38,14,22,17,13,29,5,-16,-11,3.15012746580535,3.30872654517507,9.65439499678182,5.37793228627624,0.717314512548853,1.99576342458628,0.894715042206304,0.0137736215212945,0.557044981903984,2.1,43,18,61,3,34,16,23,27,18,-4,14,4.72843358686101,4.8334939903236,6.61895718977008,1.99162027455326,1.95486400416419,0.0882817193025273,0.771051585803566,0.523028653903884,3.25,1.7,5,3,8,1,0,0,1,3.77013160368918,12,-35,-23,-5,-6,-3,-5,9,-34,-25,-1.57830612105565,-1.52476744514852,-1.23754949161534,0.00414315003301979,-1,-3.00066154814397,-1.24102490349384,0.0340163280000995,1.9,"1"
1.25,25,30,55,4,23,13,30,16,10,14,24,5,4.85176204571351,14.8226344381621,5.31408735308684,2.00302359539091,0.832511945037297,0.0434454131070431,0.298197279429887,0.358511665065778,15,20,12,32,10,16,15,14,25,1,-11,-10,3.01705912238101,2.98588694525306,3.69436052155983,0.921447184147034,1.63071891967426,0.38588255316709,0.00447164021134833,0.394112169836914,6.5,1.44,7,-1,6,0,1,0,0,0.495274093843001,13,10,23,-2,-1,15,0,21,13,34,1.98294087761899,1.86587510046045,0.372304675716645,-0.0889352391097379,0,5.44875358822901,1.61972683152701,-0.0356005047711362,2.74,"0"
1.8,5,3,8,6,8,6,1,4,2,-3,-1,2.69515963168098,2.57908114618443,6.958016,1.959488,1.161472,1.277312,0.0077461792625936,0.0059462173564721,0.281615908902768,5,2,1,3,19,1,3,0,5,-2,-5,-7,2.10272059031331,2.32690296661975,2.264192,0.065536,1.078528,0.00807575521726385,0.00351751677491213,0.262592224218043,3.75,2.01,2,0,2,0,0,0,0,1.5969243418074,4,1,5,3,6,-2,3,7,-1,6,0.592439041367671,0.252178179564687,0.0829439999999999,1.211776,0,-1.664448,-0.304704,0.0190236846847251,1.78,"0"
2.37,7,5,12,10,8,3,4,4,5,0,5,3.02923764287523,2.91610229789488,6.81068032,2.77984,1.08384512,0.83541504,0.0131675474900798,0.00484407001224897,0.408158931177084,2.87,4,7,11,12,2,6,7,5,-4,2,-2,2.72580779178939,2.59928060988468,5.58530048,1.129408,1.3010176,0.0144617217426522,0.00640933344625638,0.567911620859505,3.25,2.03,4,0,4,0,0,1,0,0,0,1,1,3,-4,-2,2,3,4,7,0.30342985108584,0.316821688010202,-0.21717248,-0.29399296,0,-3.02412544,-2.80546048,-0.159752689682421,1.69,"1"
1.33,0,3,3,11,0,0,2,0,0,2,2,2.725,2.545,2.8,0.8,0.4,0,0.00153381067932446,0.0014663191470429,0.285714285714286,10,3,0,3,9,1,0,0,0,1,0,1,2.675,2.535,0.8,0.2,0,0.00153381067932446,0.0014663191470429,0.444444444444444,5.75,1.61,3,3,6,0,1,1,0,0.767365247720406,0,0,0,0,0,2,-1,0,1,1,0.0500000000000003,0.0100000000000002,0.4,-0.2,1,1,0,-0.158730158730159,2.33,"0"
1.286,3,3,6,7,2,1,4,0,1,4,5,2.9965,2.6273,4.56,2.8,1.12,0.16,0.00215731930856607,0.00209123600051511,0.614035087719298,8.5,1,0,1,17,0,0,1,2,0,-1,-1,2.43,2.4748,2.6,0.16,0.32,0.00218749111818289,0.0018271461687449,0.613207547169811,5,1.6,6,-9,-3,0,1,0,0,2.01618574248753,3,2,5,0,0,4,0,2,4,6,0.5665,0.1525,0.8,0,0,0.319999999999999,0.2,0.000827540549486971,2.15,"1"
2.29,11,5,16,16,10,18,9,21,-8,-12,-20,1.92839162081676,2.2209130951695,11.2217808100815,3.09979615430024,0.766040745202156,2.39526496977787,0.163904355046419,0.000252272677974128,0.276230324470018,3.5,8,6,14,19,9,14,4,10,-5,-6,-11,2.21582704781333,2.29601400278725,2.99527777993595,0.578285505449558,1.25328860062679,0.162205879598978,0.000120362805167213,0.327784550302107,3.25,2.34,1,-2,-1,0,0,0,0,0.523834873261603,5,-3,2,0,14,-5,12,-2,-7,-9,-0.287435426996565,-0.0751009076177538,-0.487247855424635,1.81697946432831,0,2.08383401797275,0.104518374364283,-0.0515542258320894,1.6,"1"
2.55,3,2,5,18,3,3,2,3,0,-1,-1,2.46264491043459,2.46731800926732,9.006272,2.679232,0.468992,0.571392,0.00818870101437408,0.00398586869212829,0.297485130362485,3.1,3,5,8,16,1,2,4,3,-1,1,0,2.70876335754092,2.56352289152674,2.333632,0.70432,0.595456,0.00818870101437408,0.00447164021134833,0.237841469460172,3.25,2.4,5,4,9,0,0,0,0,2.08078436153894,-2,-1,-3,0,-1,0,2,-1,0,-1,-0.246118447106322,-0.0962048822594181,-0.126464,-0.132928,0,-0.805439999999999,0.3456,0.0596436609023135,1.54,"1"
1.72,4,7,11,12,2,6,7,5,-4,2,-2,2.72580779178939,2.59928060988468,9.83480576,5.58530048,1.129408,1.3010176,0.0144617217426522,0.00640933344625638,0.567911620859505,4.5,3,3,6,17,2,4,3,5,-2,-2,-4,2.36788784881806,2.38424963018411,5.09439488,0.4302848,0.70611968,0.0149207860690678,0.00414853507928325,0.575597421552356,3.3,2.06,0,3,3,1,0,0,0,0,1,4,5,-3,3,3,3,-2,4,2,0.35791994297133,0.215030979700574,0.42328832,0.8707328,0,0.984184319999999,0.4909056,-0.00768580069285052,1.68,"0"
2.5,3,6,9,19,9,19,10,15,-10,-5,-15,1.91482561045609,2.11436144735794,10.9753295727821,7.86099706150912,1.03664111058944,2.1694718631936,0.0700259851849492,0.00105945569290761,0.716242460819013,2.88,11,5,16,8,10,7,6,11,3,-5,-2,2.71649930232203,2.75528666939472,3.55769036292096,0.8174702166016,1.2825187459072,0.0651016388618334,0.0116785669703954,0.446907807172697,3.3,1.83,-1,2,1,0,0,0,0,1.25357859142417,-2,-5,-7,-2,13,3,5,-5,-8,-13,-0.801673691865942,-0.640925222036776,-0.24587763531776,1.352001646592,0,3.01464885559296,4.30330669858816,0.269334653646316,1.95,"2"
1.5,5,8,13,8,6,9,7,4,-3,3,0,2.80352607160816,2.82170768063895,10.693784576,3.622928896,0.9861583872,1.4159091712,0.0239495545238363,0.0189680366124299,0.338788281197558,7.5,5,1,6,20,7,7,4,12,0,-8,-8,2.19758289187088,2.14693820405044,2.451011072,1.0900421632,1.3074141184,0.0239495545238363,0.00429630469075234,0.289119353984801,4.5,1.73,7,-4,3,0,0,0,0,2.16051226121075,4,3,7,-6,5,0,-3,5,3,8,0.60594317973728,0.674769476588502,-0.3212557312,0.325867008,0,2.216278528,1.171917824,0.0496689272127577,2.09,"1"
2.75,23,10,33,8,23,17,13,20,6,-7,-1,3.33564306044505,3.400704211087,11.2225384278262,6.00278183303769,0.845755691706086,1.58934057990085,0.412198602861094,0.0602049923923735,0.534886280108773,2.6,17,13,30,14,19,18,14,18,1,-4,-3,3.18991571838742,3.10433567093305,7.51828780840004,1.66524651645658,1.92672938649064,0.529273482796821,0.0142642339089993,0.597508688918948,3.25,1.98,-1,2,1,0,0,0,0,0.453526860040284,10,-7,3,5,3,-5,1,10,-8,2,0.145727342057629,0.296368540153953,-1.08097369478456,-0.0759059365557235,0,-1.36018705856404,-1.51550597536235,-0.0626224088101754,1.79,"1"
2.38,0,0,0,10,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,3.1,0,0,0,10,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,3.25,2.18,0,1,1,0,0,0,0,1.9686094131658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,"0"
2.25,24,11,35,16,25,24,13,29,1,-16,-15,2.81474391743244,2.80581126764727,8.68346348664024,5.06918870224317,1.1381252926287,1.73089039426499,0.80642942831164,1.52642051992746e-05,0.583774977581499,3.1,21,7,28,19,25,25,12,30,0,-18,-18,2.81030411682183,2.68963799935395,4.94665264208249,1.22545059814404,1.80169409254893,0.952683802377245,4.45085250041942e-07,0.520016181562806,3.25,1.85,2,2,4,0,0,0,0,0.345039456323477,17,-10,7,-5,12,-12,4,19,-16,3,0.00443980061060234,0.116173268293318,-0.663568799920234,0.505439796120954,0,-0.829034042217991,0.122536060160683,0.0637587960186926,1.85,"1"
2.25,5,6,11,15,8,13,7,11,-5,-4,-9,2.36981308855884,2.54335816154916,11.91584892928,6.51465836544,1.226678784,2.61547255808,0.033929439411942,0.00946646240171032,0.546722134872991,3.4,13,0,13,16,11,7,3,18,4,-15,-11,2.39237424243511,2.38362065718162,4.52121874432,1.3547846656,2.21772220416,0.0340474547345993,0.00802655387039516,0.555205055458453,3.2,1.89,-2,-1,-3,0,0,0,0,0.155152255368718,5,-7,-2,-10,10,0,0,10,-8,2,-0.0225611538762718,0.159737504367539,-0.991043420159999,1.26068789248,0,3.77251756032,1.99343962112,-0.00848292058546274,1.84,"2"
1.4,5,5,10,5,5,4,6,5,1,1,2,2.84071546633308,2.7496967728391,10.8000512,2.9611008,1.0666496,1.0302208,0.0105086604654028,0.00927901388706474,0.274174700208829,9,5,4,9,16,7,7,4,4,0,0,0,2.68927688002122,2.5760563981178,2.7849472,1.3806848,1.330176,0.0110704905230033,0.00673794699908547,0.312556474470307,5,1.64,2,-5,-3,0,1,1,0,2.20638504078731,1,0,1,1,0,-1,-2,1,1,2,0.151438586311869,0.173640374721301,-0.2635264,-0.350464,1,1.8898304,0.1761536,-0.0383817742614786,2.24,"0"
2.8,7,1,8,13,6,3,1,6,3,-5,-2,2.58397671308827,2.55674008168521,8.1846784,4.83904,0.820736,0.9176064,0.0110704905230033,0.00673794699908547,0.591231538187255,2.2,8,7,15,5,9,4,6,4,5,2,7,3.32134866283098,2.92852323877149,7.6365568,1.7536768,0.94464,0.00937096791329702,0.00980365503582183,0.616044037515734,3.25,1.75,3,10,13,0,0,1,1,0.762323236033115,0,-7,-7,2,-3,-3,-3,1,-10,-9,-0.737371949742702,-0.371783157086274,-0.123904,-0.8360704,0,-4.2114432,-2.7975168,-0.0248124993284792,1.85,"2"
2.45,3,2,5,14,2,2,3,3,0,0,0,2.59809478053435,2.55880481388108,5.6192,1.5712,0.7904,0.8224,0.00430287350615284,0.00360656313601573,0.279612756264237,3,1,3,4,18,2,3,2,3,-1,-1,-2,2.51130970129852,2.45428675107051,1.7312,0.648,0.7632,0.00431784000763308,0.00360656313601573,0.253158633598503,3.1,2.2,0,0,0,0,0,0,0,2.46573412096864,0,1,1,-1,0,0,1,1,1,2,0.0867850792358298,0.104518062810562,0.0271999999999999,0.1744,0,-1.2192,-0.16,0.0264541226657343,1.66,"2"
1.16,33,28,61,1,28,6,20,5,22,15,37,5,4.92103634266836,15.2958093894314,9.07939962189372,2.08709210538598,0.620246553912934,0.00165120492500366,0.32465246735835,0.593587393169733,15,14,16,30,11,13,16,14,15,-3,-1,-4,3.22466809047968,3.10655411994766,5.43594895407449,0.948098380363461,1.08890919287279,0.273859825603039,0.00140179741213667,0.514822130335222,6.5,1.65,4,-3,1,0,1,0,0,0.227548999742913,17,14,31,13,-8,4,-8,23,18,41,1.77533190952032,1.81448222272071,0.998182912513186,-0.327851826450527,0,4.73692189457,3.64345066781923,0.0787652628345111,2.09,"0"
3.25,10,3,13,17,7,10,4,14,-3,-10,-13,2.24047778254438,2.10262191818772,11.6443899166065,3.7557458344149,0.832099419455488,1.04631342356234,0.110250525304485,0.00980365503582183,0.322536935065933,2.38,15,12,27,7,12,8,9,14,4,-5,-1,3.56984556174786,3.25570428977342,4.51915258494321,1.17756491350016,1.10401399961027,0.0613104145582847,0.0735345437630571,0.326820401316938,3.4,2.14,-1,2,1,0,0,0,0,3.8930914959772,-2,-12,-14,-7,1,-4,2,2,-14,-12,-1.32936777920349,-1.1530823715857,-0.271914580154777,-0.131251489937817,0,-2.18324314036633,-0.763406750528308,-0.00428346625100534,1.69,"2"
1.17,36,24,60,4,43,9,28,18,34,10,44,5,4.92003717200749,17.1697767589984,5.19737455667187,1.92009235380861,0.583644938383244,0.0173258520358751,0.404541885103019,0.302704841747463,17,10,11,21,20,16,28,11,31,-12,-20,-32,1.55202141897206,1.64985932680978,3.76971654819778,1.09437525999173,2.29216094959355,0.573753420737433,0.000203468369010644,0.361866070990517,9,1.31,3,-6,-3,0,1,0,0,2.81903826060343,25,14,39,12,-2,0,2,54,22,76,3.44797858102794,3.27017784519771,-0.372068595784946,-0.51073032160849,0,6.75234099919053,1.42765800847409,-0.0591612292430539,3.31,"1"
2.9,8,5,13,17,8,9,9,18,-1,-9,-10,2.33502183993734,2.41350145516366,8.60114165701018,2.73542873353421,0.705022896242688,1.53392902432358,0.0889216174593863,0.0146253347095942,0.318030889690644,2.55,12,10,22,11,17,12,11,8,5,3,8,3.37605540207866,3.15470558643853,5.16412134064128,2.1090643803177,1.41020511721882,0.0712028650275909,0.04855782127001,0.377711286876768,3.5,1.83,0,3,3,0,0,0,0,4.35236517687625,-2,-7,-9,0,-2,-3,1,-4,-14,-18,-1.04103356214132,-0.741204131274876,-0.705182220976128,-0.575135355994112,0,-5.0709976728535,-2.42869260710707,-0.0596803971861236,1.96,"0"
1.73,0,3,3,16,0,2,3,1,-2,2,0,2.6183125,2.5044625,3.16,1.6,0.6,0.52,0.00218749111818289,0.00145900584978686,0.506329113924051,5.25,0,3,3,10,0,2,1,0,-2,1,-1,2.55781048560378,2.53956209712076,0.68,0.16,0.4,0.00212018909186467,0.00209123600051511,0.303571428571429,3.6,2.1,5,3,8,1,0,1,0,1.95838027893308,-3,3,0,0,1,1,1,-3,4,1,0.0605020143962185,-0.0350995971207562,0.2,0.36,0,0.92,0.92,0.202757685352622,1.68,"1"
1.72,5,4,9,17,4,2,4,6,2,-2,0,2.76395390280863,2.60064869590657,9.7922176,4.6089088,0.7441536,0.7387136,0.0111089965382423,0.00673794699908547,0.470670586405269,5.5,6,1,7,18,4,6,1,5,-2,-4,-6,2.40127983722539,2.40757852732049,3.8641536,0.707456,1.342272,0.0111089965382423,0.00540732912644096,0.469890094838146,3.4,2.03,2,-1,1,0,0,0,0,0.631067300856256,4,-2,2,-1,1,-2,2,6,0,6,0.362674065583249,0.193070168586075,-0.5981184,0.0312576,0,1.5686912,0.7447552,0.000780491567123009,1.72,"1"
2.4,15,10,25,9,12,7,9,10,5,-1,4,3.1986529260741,3.19208850955167,8.21556565609677,4.49856110924005,1.32725974313992,1.43776342430974,0.108368023221896,0.0183156388887342,0.547565596521242,2.87,16,11,27,8,12,7,7,8,5,-1,4,3.65009193698503,3.34722959198236,5.74384796525658,1.41493405510795,0.875065566062182,0.108368023221896,0.031904762042608,0.52346970341305,3.2,2.17,2,-1,1,0,0,0,0,1.25357859142417,4,-6,-2,4,0,2,-2,6,-6,0,-0.451439010910926,-0.155141082430689,0.452194177077739,0.0228293692017867,0,-2.75708076031738,-1.24528685601653,0.0240958931081916,1.6,"2"
3.1,7,1,8,15,5,2,3,10,3,-7,-4,2.42996437134978,2.6356934587734,8.114295808,3.171376128,0.528719872,1.532964864,0.0197723215213383,0.0108347144364362,0.39083812114334,2.37,8,7,15,9,11,6,6,6,5,0,5,3.26031474498948,2.80192097752528,7.269701632,1.996258304,1.112776704,0.0181914139799625,0.0120342322847238,0.556339704191623,3.25,2.05,0,1,1,0,0,0,0,3.17777302986243,0,-7,-7,-1,-4,-3,-1,3,-12,-9,-0.830350373639702,-0.166227518751882,-0.584056832,-0.46329344,0,-4.952723456,-4.098325504,-0.165501583048283,1.7,"2"
1.25,0,3,3,15,0,0,2,1,0,1,1,2.675,2.535,2,1.2,0.4,0.2,0.00153381067932446,0.0014663191470429,0.6,10,1,0,1,11,2,2,0,0,0,0,0,2.5,2.5,1.4,0.4,0.4,0.00153381067932446,0.0014663191470429,0.583333333333333,5,1.6,2,-3,-1,0,1,0,0,1.48359264747504,0,2,2,0,0,0,-1,0,1,1,0.175,0.0349999999999997,0,-0.2,0,-0.4,-0.2,0.0166666666666666,2.15,"1"
1.44,1,3,4,17,2,2,5,5,0,0,0,2.61891948198198,2.50490101351351,5.36,2.824,1.136,1.056,0.00308871540823677,0.0022428677194858,0.526865671641791,7.5,0,1,1,15,1,5,1,1,-4,0,-4,2.26099691288307,2.43276590618176,3.264,0.288,1.008,0.00308871540823677,0.00272578178073426,0.583690987124464,4,1.79,0,0,0,1,0,0,0,0,0,3,3,1,1,0,4,0,4,4,0.357922569098917,0.0721351073317504,0.128,0.768,0,-0.231999999999999,-0.44,-0.0568253154826726,1.9,"1"
1.4,1,4,5,15,0,1,3,2,-1,1,0,2.5804032229861,2.55339705459461,8.2688,5.5312,0.456,0.488,0.00430287350615284,0.00360656313601573,0.668924148606811,8.5,4,1,5,7,3,2,2,3,1,-1,0,2.59815593589138,2.58527118717828,1.9488,0.6928,0.7904,0.00425828454448935,0.00381048043259204,0.477272727272727,4.5,1.75,0,-2,-2,0,1,0,0,2.28822935717773,0,0,0,-3,-1,1,-1,0,0,0,-0.0177527129052817,-0.0318741325836691,-0.3344,-0.2048,0,4.1856,3.5824,0.191651421334084,2.02,"1"
2.1,21,6,27,18,17,17,11,32,0,-21,-21,2.35165903663188,2.03085773434915,10.0385476414224,4.48422759107442,1.53562767029919,1.18343729624812,0.660248573145835,1.76034631215617e-06,0.446700832755029,3.4,18,15,33,16,14,20,16,24,-6,-8,-14,2.85897741553554,2.68473119071295,5.6045792234547,0.749407913784098,0.921951237240829,0.779991526965517,7.56041032846278e-05,0.556201996080231,3.25,2.09,2,2,4,0,0,0,0,3.38923595027035,6,-12,-6,-7,1,-9,18,8,-15,-7,-0.507318378903663,-0.653873456363794,0.613676433058363,0.434029382464023,0,-0.0379699959689095,-1.12035163238028,-0.109501163325202,1.66,"1"
